DataVenda;FormaPagamento;Filme;Assento;Categoria;Preco;Cliente
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;B6;INTEIRA;1.0;Gabriel Maksimus;23;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;D7;INTEIRA;1.0;Gabriel Maksimus;32;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;G5;INTEIRA;1.0;Gabriel Maksimus;32;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;G6;INTEIRA;1.0;Gabriel Maksimus;63;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;F9;INTEIRA;1.0;Gabriel Maksimus;12;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;F8;MEIA_ENTRADA;0.5;Gabriel Maksimus;101;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;H8;INTEIRA;1.0;Gabriel Maksimus;26;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;H9;INTEIRA;1.0;Gabriel Maksimus;12;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;I4;MEIA_ENTRADA;0.5;Gabriel Maksimus;32;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;I5;MEIA_ENTRADA;0.5;Gabriel Maksimus;12;2026-06-11T14:54
2026-06-11T00:38:05.927272800;Cartão;A Odisseia;D5;INTEIRA;1.0;Gabriel Maksimus;21;2026-06-11T14:54
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;A3;MEIA_ENTRADA;1.5;Gededias God;18;2026-06-12T21:30
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;A4;MEIA_ENTRADA;1.5;Gededias God;19;2026-06-12T21:30
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;A5;MEIA_ENTRADA;1.5;Gededias God;24;2026-06-12T21:30
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;D6;MEIA_ENTRADA;1.5;Gededias God;21;2026-06-12T21:30
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;D5;MEIA_ENTRADA;1.5;Gededias God;23;2026-06-12T21:30
2026-06-11T00:40:38.766009400;Dinheiro;PulpFiction;E2;MEIA_ENTRADA;1.5;Gededias God;22;2026-06-12T21:30
2026-06-11T00:43:31.139125500;PIX;O Exorcista;A5;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;B4;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;C3;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;D3;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;E3;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;F3;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;G4;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;G5;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;F6;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;E6;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;D5;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;D4;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;A7;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;A8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;B8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;C8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;D8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;E8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;F8;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;A6;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;B6;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:43:31.139125500;PIX;O Exorcista;A2;INTEIRA;2.0;sixsevensixseven;22;2026-06-12T03:33
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;F4;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;F5;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;D8;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;D9;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;C3;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;C4;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A10;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A11;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A6;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A7;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;H3;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;H4;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;H9;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;H10;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;D7;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;C5;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;G7;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;G8;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;J5;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A2;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;A3;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;D5;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;C8;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;C7;INTEIRA;1.0;Farmador de Aura 67;1;2026-06-12T14:30
2026-06-11T00:47:38.988823200;PIX;Devoradores de Estrelas;G9;INTEIRA;1.0;Farmador de Aura 67;14;2026-06-12T14:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;A2;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;A3;INTEIRA;1.0;jeitinho;32;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;A9;INTEIRA;1.0;jeitinho;32;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;A10;INTEIRA;1.0;jeitinho;32;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;F5;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;F6;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;E9;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;E8;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;D4;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;D3;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;D2;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;G9;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;G8;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;G10;INTEIRA;1.0;jeitinho;12;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;H3;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;H4;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;F4;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;C7;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;C8;INTEIRA;1.0;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;C6;MEIA_ENTRADA;0.5;jeitinho;21;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;I6;MEIA_ENTRADA;0.5;jeitinho;23;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;I7;INTEIRA;1.0;jeitinho;32;2026-06-12T17:30
2026-06-11T00:49:06.798182400;Cartão;Devoradores de Estrelas;D11;INTEIRA;1.0;jeitinho;32;2026-06-12T17:30
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;E5;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;E6;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;D9;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;D10;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;C3;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;C4;INTEIRA;1.0;agoraagoraagora;0;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A3;INTEIRA;1.0;agoraagoraagora;1;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A11;MEIA_ENTRADA;0.5;agoraagoraagora;41;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;G3;INTEIRA;1.0;agoraagoraagora;32;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;G9;INTEIRA;1.0;agoraagoraagora;32;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;G8;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;H3;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;G4;INTEIRA;1.0;agoraagoraagora;52;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;D8;INTEIRA;1.0;agoraagoraagora;51;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;C2;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A7;INTEIRA;1.0;agoraagoraagora;32;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A6;INTEIRA;1.0;agoraagoraagora;51;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A8;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;I5;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;I6;INTEIRA;1.0;agoraagoraagora;52;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;G10;INTEIRA;1.0;agoraagoraagora;25;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;H9;INTEIRA;1.0;agoraagoraagora;13;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;H10;INTEIRA;1.0;agoraagoraagora;23;2026-06-12T20:20
2026-06-11T00:50:51.448062;Dinheiro;Devoradores de Estrelas;A2;INTEIRA;1.0;agoraagoraagora;54;2026-06-12T20:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;A2;INTEIRA;2.0;ALEATORIO;120;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;A3;INTEIRA;2.0;ALEATORIO;13;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;A8;INTEIRA;2.0;ALEATORIO;31;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;A7;INTEIRA;2.0;ALEATORIO;12;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;C2;MEIA_ENTRADA;1.0;ALEATORIO;32;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;D6;INTEIRA;2.0;ALEATORIO;12;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;D7;INTEIRA;2.0;ALEATORIO;32;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;E8;INTEIRA;2.0;ALEATORIO;43;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;E7;INTEIRA;2.0;ALEATORIO;43;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;F3;INTEIRA;2.0;ALEATORIO;52;2026-06-12T15:20
2026-06-11T00:52:19.672814100;PIX;Devoradores de Estrelas;F4;INTEIRA;2.0;ALEATORIO;12;2026-06-12T15:20
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;A2;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;A3;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;B4;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;E3;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D2;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D3;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D10;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D11;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;E10;INTEIRA;1.0;galera;1;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D9;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;E9;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;A8;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;A9;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;A10;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;G5;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;G6;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;G7;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;H8;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;H9;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;H7;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;I4;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;I5;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;I3;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;G8;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D5;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;D6;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;B5;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;K8;INTEIRA;1.0;galera;2;2026-06-13T12:30
2026-06-11T00:56:08.962523400;PIX;Zootopia 2;K9;INTEIRA;1.0;galera;120;2026-06-13T12:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;A2;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;A3;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;A4;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;C10;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;C11;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
2026-06-11T00:57:27.827735400;PIX;Zootopia 2;C9;INTEIRA;1.0;aaaaa;1;2026-06-13T15:30
